order_id,customer_id,order_date,status,payment_method,shipping_address,billing_address,discount_amount,tax_amount,shipping_cost,total_amount,currency,created_at,updated_at,subtotal
19901431,416254,2023-11-08T04:16:38.781823,Completed,Credit Card,"449 Janet Ville Suite 931 Port Brookeburgh, OR 74301",Unit 0779 Box 1302 DPO AA 01617,0.0,2450.23,34.06,31280.47,USD,2023-11-08T04:16:38.781823,2023-11-14T04:16:38.781823,28826.23
19901435,484563,2025-07-12T17:54:26.691017,Completed,Debit Card,"4229 Navarro Plains Suite 340 East Christopherstad, GA 60591","5024 Marks Street Suite 758 Jenkinstown, AL 15895",0.0,514.39,49.06,6615.1,EUR,2025-07-12T17:54:26.691017,2025-07-17T17:54:26.691017,6051.65
19901439,477912,2022-12-25T02:34:02.159130,Completed,Credit Card,"41405 Fuller Plain Barronland, CO 22481","414 Silva Mews Apt. 148 Joshuaburgh, MI 86272",0.0,1281.19,22.75,15771.12,USD,2022-12-25T02:34:02.159130,2022-12-29T02:34:02.159130,15072.87
19901452,451399,2024-06-01T06:09:19.060996,Completed,PayPal,"344 Zamora Extensions North Ginatown, CA 13992","0661 Leslie Course Suite 529 South Shirley, CT 26854",46.82,598.57,46.21,6655.03,EUR,2024-06-01T06:09:19.060996,2024-06-08T06:09:19.060996,7041.960000000001
19901467,400356,2024-07-13T06:58:34.828674,Completed,Credit Card,USCGC Jones FPO AP 22845,"46984 Sydney Garden Apt. 180 Williamsmouth, AR 84694",16.81,782.37,29.27,9641.95,USD,2024-07-13T06:58:34.828674,2024-07-18T06:58:34.828674,9204.3
19901473,434595,2024-05-10T11:46:30.705317,Completed,Credit Card,"4393 Banks Junctions Suite 699 Port Chelseaburgh, AL 78748","PSC 9982, Box 6406 APO AA 02038",0.0,2428.49,32.46,30340.69,EUR,2024-05-10T11:46:30.705317,2024-05-13T11:46:30.705317,28570.42
19901481,433333,2023-12-17T11:04:50.261067,Shipped,Bank Transfer,"519 Wright Ports Nelsonstad, DC 90840","81843 Joseph Stream Leslieview, SC 74714",0.0,3616.24,39.31,46199.54,USD,2023-12-17T11:04:50.261067,2023-12-21T11:04:50.261067,42543.99
19901482,425942,2024-05-13T10:21:33.348113,Shipped,Debit Card,"654 Walker Track Connerbury, ND 54121","57647 Jones Common Suite 755 Tranhaven, OR 82681",0.0,908.09,21.02,10939.37,USD,2024-05-13T10:21:33.348113,2024-05-18T10:21:33.348113,10683.38
19901485,469650,2025-05-26T01:28:31.930724,Completed,Cash on Delivery,"9557 Pace Mill Suite 511 Johnport, VT 22372","303 Smith Rapid Suite 004 West Ruth, MD 43183",0.0,547.58,18.58,7002.82,USD,2025-05-26T01:28:31.930724,2025-05-28T01:28:31.930724,6442.099999999999
19901523,423798,2025-07-16T03:22:12.373509,Completed,Debit Card,"51673 Jacobson Hill New Samanthaville, HI 98921","9219 Stephen Viaduct East Margaret, VA 24400",0.0,1725.45,2.79,21984.99,USD,2025-07-16T03:22:12.373509,2025-07-18T03:22:12.373509,20299.45
19901524,403338,2025-05-02T04:35:18.337788,Completed,PayPal,"125 Taylor Junction Apt. 185 New Larry, ID 57997","15430 Michael Courts Apt. 422 South Benjamin, NE 92478",82.67,301.12,26.14,3615.21,USD,2025-05-02T04:35:18.337788,2025-05-04T04:35:18.337788,3542.56
19901534,405854,2025-06-08T04:11:12.172205,Completed,Cash on Delivery,"691 Strickland Plains Apt. 768 Meganmouth, MT 94726",USS Valencia FPO AA 15054,72.36,1564.39,6.6,19903.16,EUR,2025-06-08T04:11:12.172205,2025-06-15T04:11:12.172205,18404.53
19901544,413483,2025-06-04T11:02:43.892512,Completed,PayPal,"62091 Debbie Branch Lake Joshuaside, KS 63446","1348 John Well Suite 545 East Connorside, WA 84677",74.95,3578.51,39.38,45101.41,EUR,2025-06-04T11:02:43.892512,2025-06-05T11:02:43.892512,42100.14
19901556,425874,2024-02-29T11:33:16.956857,Processing,Bank Transfer,"81594 Murray Gardens New Meghan, GA 67116","PSC 2253, Box 0431 APO AA 16508",0.0,1208.49,19.51,15306.14,GBP,2024-02-29T11:33:16.956857,2024-03-04T11:33:16.956857,14217.56
19901583,445942,2024-06-08T16:24:00.000684,Completed,Digital Wallet,"445 Watson Coves South Laura, DC 56239","PSC 9973, Box 4580 APO AA 19985",0.0,1209.34,33.59,15470.48,EUR,2024-06-08T16:24:00.000684,2024-06-13T16:24:00.000684,14227.55
19901611,459238,2024-05-08T19:28:03.952343,Completed,Cash on Delivery,Unit 0325 Box 6170 DPO AA 45029,"46599 Jessica Falls Jonestown, KY 80575",0.0,1210.99,21.9,15232.3,CAD,2024-05-08T19:28:03.952343,2024-05-13T19:28:03.952343,14246.91
19901636,414740,2025-06-24T19:42:49.837389,Completed,Cash on Delivery,"699 Robert Gateway Apt. 146 South Edward, DC 15393","28764 Miguel Port New Jenniferburgh, VA 58391",0.0,903.12,0.61,10837.31,EUR,2025-06-24T19:42:49.837389,2025-06-27T19:42:49.837389,10624.95
19901661,446482,2023-03-23T03:35:30.145937,Completed,PayPal,"0440 Whitney Vista Glovermouth, ME 97250","0565 Ann Burgs South Bruceport, FL 04923",0.0,2971.85,49.22,37430.21,USD,2023-03-23T03:35:30.145937,2023-03-24T03:35:30.145937,34962.95
19901704,478865,2025-04-13T10:59:13.011282,Completed,Digital Wallet,"17862 Kevin Lane West Parker, WI 27829","958 Sandra Parkways Apt. 446 New Katiehaven, PW 45256",0.0,1406.02,24.66,17876.28,EUR,2025-04-13T10:59:13.011282,2025-04-17T10:59:13.011282,16541.46
19901714,491918,2024-09-19T17:50:38.425219,Shipped,Debit Card,"771 David Courts Lake Glenda, AS 64153","4535 Richards Creek Apt. 981 Port Stevenfort, HI 59894",0.0,1084.04,33.17,13168.45,USD,2024-09-19T17:50:38.425219,2024-09-22T17:50:38.425219,12753.38
19901727,401050,2024-03-11T20:53:41.341156,Completed,PayPal,"626 James Ridges Apt. 971 Snyderburgh, VI 48156","794 Dustin Brooks Erinbury, DE 22536",0.0,959.43,6.93,12042.07,USD,2024-03-11T20:53:41.341156,2024-03-13T20:53:41.341156,11287.41
19901728,476371,2025-01-17T12:50:50.294617,Completed,PayPal,"237 Mccoy Hills Port Matthew, NE 64231",USS Lewis FPO AP 40236,0.0,851.76,37.2,10521.26,EUR,2025-01-17T12:50:50.294617,2025-01-22T12:50:50.294617,10020.76
19901731,461829,2024-08-03T11:42:19.241092,Processing,Bank Transfer,"PSC 6614, Box 7381 APO AA 66768","798 Camacho Junction Apt. 719 New Cheryl, TN 42135",66.08,3666.17,30.62,46021.77,USD,2024-08-03T11:42:19.241092,2024-08-04T11:42:19.241092,43131.380000000005
19901742,446224,2025-05-16T02:02:34.219074,Completed,PayPal,"164 Myers Mill Apt. 363 Lake Johnbury, WY 05638","51471 Brent Well Melissamouth, MI 45030",0.0,257.19,30.54,3154.92,CAD,2025-05-16T02:02:34.219074,2025-05-19T02:02:34.219074,3025.79
19901745,435791,2025-01-28T20:31:32.825499,Completed,Bank Transfer,"77577 Alexander Meadow Cortezfurt, FM 51891","871 Hickman Field Port Cameronmouth, KY 65076",0.0,378.52,19.96,4638.67,USD,2025-01-28T20:31:32.825499,2025-01-28T20:31:32.825499,4453.17
19901746,477426,2024-10-23T03:13:06.460888,Completed,Credit Card,"644 Colin Divide Apt. 085 Johnsonmouth, FM 28213","3553 Armstrong Prairie Apt. 598 West Aaronberg, IL 72434",99.33,849.92,7.37,10639.6,USD,2024-10-23T03:13:06.460888,2024-10-25T03:13:06.460888,9999.04
19901748,446362,2023-08-12T20:48:21.547799,Completed,Credit Card,"587 Jennifer Harbor Valentinemouth, IN 69742","1506 Mitchell Drives South Vincentville, MH 69040",72.3,184.7,21.04,2177.87,USD,2023-08-12T20:48:21.547799,2023-08-16T20:48:21.547799,2172.91
19901767,472364,2023-01-11T13:29:39.552384,Completed,Bank Transfer,"36610 Davis Terrace East Alexander, DE 69054","406 Poole Trace Rebeccaport, MD 15614",0.0,1288.78,39.82,16490.7,GBP,2023-01-11T13:29:39.552384,2023-01-11T13:29:39.552384,15162.1
19901774,466479,2024-07-19T15:22:43.342341,Shipped,PayPal,"739 Dwayne Glens Halebury, TX 99427","4356 Katherine Walks New Philipberg, CO 64904",73.4,1610.47,33.32,19233.0,USD,2024-07-19T15:22:43.342341,2024-07-19T15:22:43.342341,18946.68
19901779,428359,2023-02-11T16:47:39.759786,Completed,Cash on Delivery,"7513 Nancy Forest Suite 478 North Randyview, DE 14827","1832 Strickland Row Apt. 653 South Susan, MP 78950",0.0,762.19,6.54,9402.95,EUR,2023-02-11T16:47:39.759786,2023-02-13T16:47:39.759786,8966.89
19901780,474222,2025-04-26T10:28:32.331169,Shipped,Debit Card,"101 Tiffany Rest Suite 007 West Kevin, RI 74276","0184 Jackson Crest East Matthew, ID 46002",93.96,955.48,8.89,12111.37,GBP,2025-04-26T10:28:32.331169,2025-04-29T10:28:32.331169,11240.96
19901786,441554,2024-01-31T15:39:15.631059,Completed,Debit Card,"84117 Lopez Knoll Apt. 027 Jessicaland, TN 47342","PSC 4534, Box 0396 APO AP 83312",0.0,842.89,16.89,10341.1,USD,2024-01-31T15:39:15.631059,2024-02-03T15:39:15.631059,9916.39
19901788,454918,2023-12-11T09:06:13.831592,Completed,Cash on Delivery,"14714 Phillips Fall Port Mark, IA 25282","43024 Brown Roads Suite 886 East Michaelbury, HI 96626",0.0,604.18,2.37,7714.57,USD,2023-12-11T09:06:13.831592,2023-12-14T09:06:13.831592,7108.02
19901816,484358,2025-06-13T11:07:41.884908,Completed,Bank Transfer,"41251 Taylor Manors Suite 875 South Cheryl, NE 51924","6823 Brown Vista Lake Carrie, MN 53319",0.0,1930.43,30.17,23924.92,USD,2025-06-13T11:07:41.884908,2025-06-14T11:07:41.884908,22710.980000000003
19901830,460838,2024-07-10T01:16:20.128768,Completed,Cash on Delivery,"414 Chris Locks Suite 387 North Tammymouth, IL 65163","108 Foster Mission South Julie, UT 65632",0.0,2618.04,33.19,33330.99,EUR,2024-07-10T01:16:20.128768,2024-07-12T01:16:20.128768,30800.52
19901843,446510,2024-03-10T22:29:54.571344,Shipped,Cash on Delivery,"72593 Crystal Knoll Apt. 270 Michaelchester, DC 30538","644 Johnson Camp New Michael, RI 16992",0.0,624.05,29.98,7199.56,USD,2024-03-10T22:29:54.571344,2024-03-10T22:29:54.571344,7341.78
19901853,401772,2024-10-02T11:39:05.124580,Completed,Debit Card,"7264 Nichols Row West Timothyside, FM 65826","272 Barrett Freeway Lesliechester, ME 54788",43.75,1800.7,17.27,22749.65,USD,2024-10-02T11:39:05.124580,2024-10-06T11:39:05.124580,21184.68
19901862,453126,2025-04-26T05:26:14.142025,Shipped,Digital Wallet,Unit 3791 Box 8609 DPO AP 56249,"711 Mark Tunnel New Marissa, PR 23288",0.0,1086.0,41.18,13523.52,USD,2025-04-26T05:26:14.142025,2025-04-26T05:26:14.142025,12776.5
19901880,459006,2023-08-19T07:25:15.663553,Shipped,Credit Card,"0722 Martinez Plains East Jonathanland, ME 19385","149 Martin Summit Port Scottfurt, SC 47959",0.0,826.99,30.76,10319.9,USD,2023-08-19T07:25:15.663553,2023-08-21T07:25:15.663553,9729.26
19901882,481858,2024-03-04T02:25:54.693520,Processing,Cash on Delivery,"2901 Bennett Place Apt. 765 West Brianmouth, GA 38990","3035 Davis Overpass Suite 000 Port Robert, TN 96539",95.28,2181.15,24.16,27280.08,USD,2024-03-04T02:25:54.693520,2024-03-11T02:25:54.693520,25660.53
19901884,412384,2024-12-16T14:01:15.004600,Shipped,Credit Card,"677 George Spring Melendezfurt, GU 43166","510 Cole Run Brownchester, PW 07294",0.0,1533.27,6.09,19432.81,USD,2024-12-16T14:01:15.004600,2024-12-17T14:01:15.004600,18038.44
19901899,460097,2024-03-08T21:55:17.550980,Refunded,Bank Transfer,"4649 Fox Heights Apt. 541 Markchester, AK 31688","4855 Kenneth Run Rachelbury, NH 92917",0.0,1255.27,16.11,15770.59,GBP,2024-03-08T21:55:17.550980,2024-03-10T21:55:17.550980,14767.94
19901925,456282,2025-04-02T09:37:29.037692,Processing,PayPal,"8383 Leslie Spring East Jamesstad, CO 81841","422 Sanchez Vista Port Matthew, MT 11670",97.04,1589.58,20.67,20214.15,USD,2025-04-02T09:37:29.037692,2025-04-03T09:37:29.037692,18700.94
19901928,405995,2025-01-01T16:10:02.695670,Processing,Bank Transfer,"102 Sullivan Parkway Suite 338 Port Nicholasberg, DC 24171","0922 Ryan Plains Lisaberg, WA 26129",0.0,1022.08,24.81,12401.11,USD,2025-01-01T16:10:02.695670,2025-01-08T16:10:02.695670,12024.52
19901933,455198,2025-03-14T11:05:52.983144,Shipped,Bank Transfer,"0227 Susan Mountain Suite 744 Lindseyview, FL 99775","35787 Mercedes Extensions Carlosburgh, PA 21607",0.0,754.77,0.08,8624.36,USD,2025-03-14T11:05:52.983144,2025-03-19T11:05:52.983144,8879.68
19901945,438192,2025-02-17T16:32:47.065311,Shipped,Digital Wallet,Unit 5521 Box 0595 DPO AE 63759,"65232 Cortez Valley Suite 493 Deborahtown, ID 05563",65.22,1310.71,33.55,14930.35,USD,2025-02-17T16:32:47.065311,2025-02-18T16:32:47.065311,15420.16
19901955,450645,2024-08-23T10:43:46.250568,Shipped,Cash on Delivery,"19255 Davis Trail Valdezborough, PR 51431","620 Kelli Turnpike Suite 574 Barneston, WA 45654",0.0,2221.62,6.65,28364.97,EUR,2024-08-23T10:43:46.250568,2024-08-27T10:43:46.250568,26136.7
19901961,476987,2025-07-05T02:34:08.388749,Completed,PayPal,"3460 Cook Courts New Jennifer, MA 63927","678 Andrews Passage Apt. 233 Derekburgh, WV 84399",0.0,3546.55,1.33,44491.17,USD,2025-07-05T02:34:08.388749,2025-07-08T02:34:08.388749,41724.16
19901965,420589,2024-05-24T22:13:54.863607,Completed,Bank Transfer,"05769 Linda Hills Lake Kimberly, PA 58949","124 Stanley Flats Apt. 646 Mcknightmouth, KS 07071",0.0,521.88,41.58,6703.18,USD,2024-05-24T22:13:54.863607,2024-05-30T22:13:54.863607,6139.72
19901976,457168,2025-02-28T18:48:38.680167,Shipped,Cash on Delivery,"476 Martinez Ville North Jeffrey, WY 08083","409 Roberts Groves Suite 625 West Brian, AZ 91038",6.94,711.86,23.44,8811.4,USD,2025-02-28T18:48:38.680167,2025-02-28T18:48:38.680167,8374.869999999999
19901977,424554,2025-04-08T05:49:51.517290,Completed,Credit Card,USNS Short FPO AE 88571,"63260 Audrey Expressway Suite 079 East Brettburgh, HI 80351",0.0,479.1,9.83,6125.36,USD,2025-04-08T05:49:51.517290,2025-04-13T05:49:51.517290,5636.43
19902002,410403,2023-11-10T00:46:31.648247,Completed,Bank Transfer,"3219 Laurie Common Apt. 976 Port Taylor, OR 80870","2785 Harrell Mission Apt. 654 Natashaton, AL 43141",0.0,3534.46,19.67,45078.08,EUR,2023-11-10T00:46:31.648247,2023-11-12T00:46:31.648247,41581.87
19902003,476439,2024-11-16T02:31:50.484267,Completed,Cash on Delivery,"819 Pennington Ramp East Keith, FL 38844","17377 Sophia Locks West Michaelfurt, SD 52762",0.0,2483.72,39.57,31654.56,GBP,2024-11-16T02:31:50.484267,2024-11-21T02:31:50.484267,29220.27
19902009,457832,2025-06-08T09:15:18.275458,Shipped,Debit Card,"9228 Carol Ridge Apt. 700 West Amberfurt, NY 25100","430 Shaffer Burg Lake Williamchester, NV 23820",65.0,1550.27,47.99,19749.99,EUR,2025-06-08T09:15:18.275458,2025-06-13T09:15:18.275458,18238.46
19902015,443881,2025-02-19T00:55:01.342377,Completed,Bank Transfer,"58781 Barker Fall Stevenport, IL 62640","521 Davis Haven West Wendy, OH 11362",0.0,993.42,16.36,12327.45,USD,2025-02-19T00:55:01.342377,2025-02-22T00:55:01.342377,11687.3
19902017,403987,2024-11-27T18:55:40.440351,Completed,Digital Wallet,"23487 Wright Route Port Kevin, NJ 91525","267 Donald Port Brownfurt, MD 33690",0.0,639.82,36.62,7816.89,CAD,2024-11-27T18:55:40.440351,2024-11-30T18:55:40.440351,7527.26
19902031,415368,2024-10-19T14:36:06.311621,Shipped,Cash on Delivery,"7238 Austin Green Apt. 713 North Bobbytown, MP 51582","09041 Watson Drives Apt. 502 Suarezbury, AL 91738",62.32,563.6,11.71,6883.87,USD,2024-10-19T14:36:06.311621,2024-10-22T14:36:06.311621,6630.56
19902053,454337,2024-02-27T05:40:37.479812,Shipped,Credit Card,"25567 Nicole View Suite 185 Lake Katherineton, PW 45581","2388 Raymond Meadows Apt. 506 Rushport, KY 42247",34.86,1909.1,15.56,23624.53,USD,2024-02-27T05:40:37.479812,2024-03-03T05:40:37.479812,22459.959999999995
19902054,407318,2024-07-31T19:24:07.366468,Shipped,PayPal,"19000 Kaitlyn Estates Apt. 226 East Frankview, CO 67650","9581 Michael Orchard Suite 561 Glennburgh, FM 62949",19.06,801.4,7.14,10217.75,USD,2024-07-31T19:24:07.366468,2024-08-01T19:24:07.366468,9428.27
19902055,462965,2025-06-17T09:59:04.909086,Completed,Credit Card,Unit 8781 Box 6461 DPO AA 22767,Unit 4767 Box 3518 DPO AE 51616,0.0,936.2,48.57,11226.46,USD,2025-06-17T09:59:04.909086,2025-06-19T09:59:04.909086,11014.1
19902056,479606,2025-07-06T05:55:08.571828,Completed,Digital Wallet,"515 French Shoals Apt. 968 Port Stephanie, CO 52984","1500 Martin Ridges East Amandaview, AS 19356",10.63,1063.79,7.36,12548.76,GBP,2025-07-06T05:55:08.571828,2025-07-11T05:55:08.571828,12515.2
19902069,434388,2025-06-01T15:56:04.408625,Completed,Digital Wallet,"05271 Allen Loop Apt. 349 West David, AK 31266","439 Williams Camp Joseborough, HI 13127",0.0,795.33,21.51,10173.66,USD,2025-06-01T15:56:04.408625,2025-06-08T15:56:04.408625,9356.82
19902083,471839,2024-09-05T00:31:17.313116,Completed,PayPal,"556 Sarah Via Davidshire, VA 76465","745 Wells Passage Nelsonshire, AL 16339",0.0,1346.6,4.08,16677.4,GBP,2024-09-05T00:31:17.313116,2024-09-08T00:31:17.313116,15842.4
19902090,487570,2025-06-20T04:38:12.487344,Completed,Cash on Delivery,"323 Kennedy Isle Apt. 635 North Kristenfort, PA 06540","17628 Murphy Haven Apt. 973 New Matthew, UT 04357",0.0,462.68,41.24,5947.27,USD,2025-06-20T04:38:12.487344,2025-06-22T04:38:12.487344,5443.35
19902091,463905,2024-05-24T07:18:23.592913,Completed,Debit Card,"15100 Melissa Dam Mcconnellborough, NE 89463","269 Pierce Plain West Cynthiatown, GU 53759",62.28,2047.39,39.87,23908.3,USD,2024-05-24T07:18:23.592913,2024-05-24T07:18:23.592913,24086.95
19902103,478115,2025-06-30T07:14:07.410691,Completed,Cash on Delivery,"19842 Castillo Rapids South Brianstad, FL 87821","229 Taylor Manor Apt. 796 Sarahfurt, ID 67151",95.64,245.24,38.04,3072.84,USD,2025-06-30T07:14:07.410691,2025-07-06T07:14:07.410691,2885.2
19902110,413353,2025-05-16T18:56:05.384168,Shipped,PayPal,"5511 West Squares Suite 550 Hillburgh, KY 79051","940 Christopher Prairie Brownburgh, PW 52101",0.0,807.77,16.06,10105.54,USD,2025-05-16T18:56:05.384168,2025-05-18T18:56:05.384168,9503.16
19902111,486451,2025-06-12T16:59:42.555385,Processing,Bank Transfer,"6063 Fields Ports Suite 081 Coltonton, IN 56620","75346 Katherine Burgs Suite 727 Markport, NM 16217",0.0,669.1,36.26,8577.16,USD,2025-06-12T16:59:42.555385,2025-06-18T16:59:42.555385,7871.799999999999
19902113,402417,2025-04-16T09:27:31.396557,Completed,Debit Card,"822 Dean Centers Kellyville, NJ 34426","86312 Victoria Center Catherinemouth, NY 27015",0.0,1958.51,49.4,24939.53,USD,2025-04-16T09:27:31.396557,2025-04-19T09:27:31.396557,23041.35
19902137,487338,2025-05-24T21:32:47.146216,Completed,Cash on Delivery,USS Mckee FPO AE 29426,"45418 Miller Springs Hendersontown, VT 38565",0.0,465.67,6.79,5950.9,USD,2025-05-24T21:32:47.146216,2025-05-28T21:32:47.146216,5478.44
19902143,430250,2025-07-03T11:50:40.012422,Completed,Credit Card,"03728 Daniel Tunnel Suite 902 Lake Brian, IL 80189","36769 Erica Brooks Suite 923 Kurttown, MH 84713",9.92,820.31,36.86,10497.95,CAD,2025-07-03T11:50:40.012422,2025-07-08T11:50:40.012422,9650.7
19902146,497200,2024-09-14T23:12:49.607077,Completed,Debit Card,"398 Samantha Vista Apt. 013 Vegaville, UT 60318","35287 Juan Run Suite 294 Lake Aliciahaven, MA 53853",0.0,1756.59,21.42,22443.73,EUR,2024-09-14T23:12:49.607077,2024-09-19T23:12:49.607077,20665.72
19902147,449846,2024-02-29T00:28:40.894784,Completed,Debit Card,"070 Jacqueline Loaf Apt. 043 Cohenburgh, NM 52157","5067 Jones Square South Kevin, GU 35510",0.0,452.76,18.58,5285.1,USD,2024-02-29T00:28:40.894784,2024-02-29T00:28:40.894784,5326.53
19902155,434956,2024-05-11T14:45:46.286945,Completed,Bank Transfer,"5140 Salazar Track Suite 981 Port Matthewberg, GU 92972","68682 Price Mountain Apt. 025 South Jeremyport, MI 36669",0.0,184.43,12.72,2366.95,USD,2024-05-11T14:45:46.286945,2024-05-14T14:45:46.286945,2169.8
19902163,494108,2024-04-26T14:57:29.761427,Cancelled,Digital Wallet,"5633 Catherine Walk Suite 287 North Matthew, AZ 47134",USNV Sanders FPO AA 91294,0.0,1299.34,0.4,16553.11,USD,2024-04-26T14:57:29.761427,2024-04-26T14:57:29.761427,15286.4
19902169,471727,2025-06-11T02:33:46.002310,Completed,Digital Wallet,"448 Austin Mission Gregoryhaven, AR 83461","854 Moore Plaza Suite 439 Chadmouth, GU 35020",0.0,2078.11,4.31,26530.76,USD,2025-06-11T02:33:46.002310,2025-06-18T02:33:46.002310,24448.34
19902170,402238,2025-03-18T05:12:00.760631,Completed,Bank Transfer,"9400 Lee Prairie Suite 574 South Williamtown, IL 17939","24507 Brown Camp Apt. 275 Yvonneborough, GA 73651",0.0,1677.63,45.84,21391.95,USD,2025-03-18T05:12:00.760631,2025-03-19T05:12:00.760631,19736.870000000003
19902190,409409,2025-03-16T03:57:48.135678,Completed,Cash on Delivery,"9444 Wendy Glens West Emily, NC 38271","PSC 5993, Box 2357 APO AA 54684",95.08,1826.28,38.86,23205.05,CAD,2025-03-16T03:57:48.135678,2025-03-23T03:57:48.135678,21485.7
19902194,432415,2023-11-14T03:47:01.538218,Processing,PayPal,"6166 Omar Islands Suite 693 Port Shaneside, WV 66959","53795 Jennifer Shores Suite 837 Port Annetteburgh, FM 03442",0.0,910.66,17.99,11617.04,CAD,2023-11-14T03:47:01.538218,2023-11-16T03:47:01.538218,10713.660000000002
19902207,478032,2024-04-16T08:34:10.038185,Completed,PayPal,"70290 Cisneros Mill Suite 350 Marciamouth, DC 37599","20058 Eileen Junction Suite 929 Millerfort, DE 74384",19.39,1661.28,45.98,21232.33,USD,2024-04-16T08:34:10.038185,2024-04-18T08:34:10.038185,19544.460000000003
19902230,410623,2025-01-08T06:42:03.640877,Completed,Cash on Delivery,"765 Barker Centers Suite 620 South Sandra, OH 75642","0354 Randall Lodge Apt. 026 Emilytown, KY 83551",0.0,654.12,9.82,8237.58,CAD,2025-01-08T06:42:03.640877,2025-01-10T06:42:03.640877,7695.570000000001
19902255,437837,2025-02-02T17:33:10.794873,Shipped,Debit Card,"4785 Russell Wells Suite 963 Kimberlymouth, WY 02197","9891 Meyer Canyon Stevensbury, PR 63705",95.64,827.91,24.39,10496.81,EUR,2025-02-02T17:33:10.794873,2025-02-09T17:33:10.794873,9740.15
